StationName,StationID,Month,Day,MaxTemp,MinTemp,AveTemp,MaxTempSD,MinTempSD,AveTempSD,ICAO
USW00026617,NOME MUNI AP,10,10,37.2,25.7,31.4,5.4,8.4,6.6,PAOM
USW00026617,NOME MUNI AP,10,11,36.7,25.2,30.9,5.5,8.5,6.7,PAOM
USW00026617,NOME MUNI AP,10,12,36.2,24.7,30.5,5.5,8.6,6.7,PAOM
USW00026617,NOME MUNI AP,10,13,35.7,24.3,30,5.6,8.7,6.8,PAOM
USW00026617,NOME MUNI AP,10,14,35.3,23.8,29.5,5.6,8.8,6.9,PAOM
USW00026617,NOME MUNI AP,10,15,34.8,23.3,29.1,5.7,8.9,7,PAOM
USW00026617,NOME MUNI AP,10,16,34.3,22.9,28.6,5.8,9.1,7.1,PAOM
USW00026617,NOME MUNI AP,10,17,33.8,22.4,28.1,5.9,9.2,7.2,PAOM
USW00026617,NOME MUNI AP,10,18,33.4,22,27.7,5.9,9.3,7.3,PAOM
USW00026617,NOME MUNI AP,10,19,32.9,21.5,27.2,6,9.4,7.4,PAOM
USW00026617,NOME MUNI AP,10,20,32.5,21.1,26.8,6.1,9.6,7.5,PAOM
USW00026617,NOME MUNI AP,10,21,32,20.6,26.3,6.2,9.7,7.6,PAOM
USW00026617,NOME MUNI AP,10,22,31.6,20.2,25.9,6.3,9.8,7.7,PAOM
USW00026617,NOME MUNI AP,10,23,31.2,19.7,25.5,6.4,9.9,7.8,PAOM
USW00026617,NOME MUNI AP,10,24,30.7,19.3,25,6.5,10.1,8,PAOM
USW00026617,NOME MUNI AP,10,25,30.3,18.9,24.6,6.6,10.2,8.1,PAOM
USW00026617,NOME MUNI AP,10,26,29.9,18.5,24.2,6.6,10.3,8.2,PAOM
USW00026617,NOME MUNI AP,10,27,29.5,18,23.8,6.7,10.4,8.2,PAOM
USW00026617,NOME MUNI AP,10,28,29.1,17.6,23.4,6.8,10.5,8.3,PAOM
USW00026617,NOME MUNI AP,10,29,28.7,17.2,23,6.9,10.6,8.4,PAOM
USW00026617,NOME MUNI AP,10,30,28.3,16.8,22.6,7,10.7,8.5,PAOM
USW00026617,NOME MUNI AP,10,31,27.9,16.4,22.2,7.1,10.8,8.6,PAOM
USW00026617,NOME MUNI AP,11,1,27.6,16,21.8,7.2,10.9,8.7,PAOM
USW00026617,NOME MUNI AP,11,2,27.2,15.6,21.4,7.3,11,8.8,PAOM
USW00026617,NOME MUNI AP,11,3,26.8,15.2,21,7.4,11.1,8.9,PAOM
USW00026617,NOME MUNI AP,11,4,26.5,14.8,20.6,7.5,11.2,9,PAOM
USW00026617,NOME MUNI AP,11,5,26.1,14.4,20.3,7.7,11.3,9.1,PAOM
USW00026617,NOME MUNI AP,11,6,25.8,14,19.9,7.8,11.4,9.2,PAOM
USW00026617,NOME MUNI AP,11,7,25.4,13.6,19.5,7.9,11.5,9.4,PAOM
USW00026617,NOME MUNI AP,11,8,25.1,13.2,19.2,8,11.6,9.5,PAOM
USW00026617,NOME MUNI AP,11,9,24.8,12.9,18.8,8.2,11.7,9.6,PAOM
USW00026617,NOME MUNI AP,11,10,24.5,12.5,18.5,8.3,11.8,9.7,PAOM
USW00026617,NOME MUNI AP,11,11,24.2,12.1,18.1,8.4,11.9,9.8,PAOM
USW00026617,NOME MUNI AP,11,12,23.9,11.8,17.8,8.6,12,10,PAOM
USW00026617,NOME MUNI AP,11,13,23.6,11.4,17.5,8.7,12.2,10.1,PAOM
USW00026617,NOME MUNI AP,11,14,23.3,11,17.2,8.9,12.3,10.2,PAOM
USW00026617,NOME MUNI AP,11,15,23,10.7,16.8,9,12.4,10.4,PAOM
USW00026617,NOME MUNI AP,11,16,22.7,10.4,16.5,9.2,12.5,10.5,PAOM
USW00026617,NOME MUNI AP,11,17,22.4,10,16.2,9.3,12.6,10.6,PAOM
USW00026617,NOME MUNI AP,11,18,22.2,9.7,15.9,9.5,12.7,10.7,PAOM
USW00026617,NOME MUNI AP,11,19,21.9,9.3,15.6,9.6,12.8,10.9,PAOM
USW00026617,NOME MUNI AP,11,20,21.7,9,15.3,9.8,13,11,PAOM
USW00026617,NOME MUNI AP,11,21,21.4,8.7,15.1,10,13.1,11.2,PAOM
USW00026617,NOME MUNI AP,11,22,21.2,8.4,14.8,10.2,13.3,11.4,PAOM
USW00026617,NOME MUNI AP,11,23,21,8.1,14.5,10.4,13.4,11.5,PAOM
USW00026617,NOME MUNI AP,11,24,20.7,7.8,14.3,10.5,13.6,11.7,PAOM
USW00026617,NOME MUNI AP,11,25,20.5,7.5,14,10.7,13.7,11.9,PAOM
USW00026617,NOME MUNI AP,11,26,20.3,7.2,13.7,10.9,13.8,12,PAOM
USW00026617,NOME MUNI AP,11,27,20.1,6.9,13.5,11.1,14,12.2,PAOM
USW00026617,NOME MUNI AP,11,28,19.9,6.6,13.2,11.2,14.1,12.3,PAOM
USW00026617,NOME MUNI AP,11,29,19.7,6.3,13,11.4,14.2,12.5,PAOM
USW00026617,NOME MUNI AP,11,30,19.5,6,12.8,11.5,14.4,12.6,PAOM
USW00026617,NOME MUNI AP,12,1,19.3,5.8,12.5,11.7,14.5,12.7,PAOM
USW00026617,NOME MUNI AP,12,2,19.1,5.5,12.3,11.9,14.6,12.9,PAOM
USW00026617,NOME MUNI AP,12,3,18.9,5.2,12.1,12,14.7,13,PAOM
USW00026617,NOME MUNI AP,12,4,18.8,5,11.9,12.2,14.9,13.2,PAOM
USW00026617,NOME MUNI AP,12,5,18.6,4.7,11.7,12.3,15,13.3,PAOM
USW00026617,NOME MUNI AP,12,6,18.4,4.5,11.5,12.4,15.1,13.4,PAOM
USW00026617,NOME MUNI AP,12,7,18.3,4.2,11.2,12.5,15.2,13.5,PAOM
USW00026617,NOME MUNI AP,12,8,18.1,4,11,12.6,15.3,13.6,PAOM
USW00026617,NOME MUNI AP,12,9,17.9,3.8,10.8,12.7,15.4,13.7,PAOM
USW00026617,NOME MUNI AP,12,10,17.8,3.5,10.6,12.8,15.5,13.8,PAOM
USW00026617,NOME MUNI AP,12,11,17.6,3.3,10.4,12.9,15.6,13.9,PAOM
USW00026617,NOME MUNI AP,12,12,17.4,3,10.2,13,15.7,14,PAOM
USW00026617,NOME MUNI AP,12,13,17.3,2.8,10,13.1,15.8,14.1,PAOM
USW00026617,NOME MUNI AP,12,14,17.1,2.6,9.8,13.2,15.9,14.1,PAOM
USW00026617,NOME MUNI AP,12,15,16.9,2.4,9.7,13.3,16,14.2,PAOM
USW00026617,NOME MUNI AP,12,16,16.8,2.1,9.5,13.3,16,14.3,PAOM
USW00026617,NOME MUNI AP,12,17,16.6,1.9,9.3,13.4,16.1,14.4,PAOM
USW00026617,NOME MUNI AP,12,18,16.5,1.7,9.1,13.5,16.2,14.5,PAOM
USW00026617,NOME MUNI AP,12,19,16.3,1.5,8.9,13.6,16.3,14.6,PAOM
USW00026617,NOME MUNI AP,12,20,16.1,1.2,8.7,13.7,16.3,14.6,PAOM
USW00026617,NOME MUNI AP,12,21,16,1,8.5,13.7,16.4,14.7,PAOM
USW00026617,NOME MUNI AP,12,22,15.8,0.8,8.3,13.8,16.5,14.7,PAOM
USW00026617,NOME MUNI AP,12,23,15.7,0.6,8.1,13.9,16.5,14.8,PAOM
USW00026617,NOME MUNI AP,12,24,15.5,0.4,7.9,13.9,16.6,14.9,PAOM
USW00026617,NOME MUNI AP,12,25,15.3,0.2,7.7,14,16.7,15,PAOM
USW00026617,NOME MUNI AP,12,26,15.2,-0.1,7.6,14.1,16.7,15,PAOM
USW00026617,NOME MUNI AP,12,27,15,-0.3,7.4,14.2,16.8,15.1,PAOM
USW00026617,NOME MUNI AP,12,28,14.9,-0.5,7.2,14.2,16.8,15.1,PAOM
USW00026617,NOME MUNI AP,12,29,14.7,-0.7,7,14.3,16.9,15.2,PAOM
USW00026617,NOME MUNI AP,12,30,14.5,-0.9,6.8,14.3,16.9,15.2,PAOM
USW00026617,NOME MUNI AP,12,31,14.4,-1.1,6.7,14.4,17,15.3,PAOM
USW00026412,NORTHWAY AP,1,1,-6.1,-22.4,-14.3,15,15.1,14.6,PAOR
USW00026412,NORTHWAY AP,1,2,-6.3,-22.6,-14.4,15.2,15.3,14.8,PAOR
USW00026412,NORTHWAY AP,1,3,-6.4,-22.8,-14.6,15.3,15.4,14.9,PAOR
USW00026412,NORTHWAY AP,1,4,-6.6,-23,-14.8,15.4,15.5,15,PAOR
USW00026412,NORTHWAY AP,1,5,-6.7,-23.1,-14.9,15.5,15.7,15.2,PAOR
USW00026412,NORTHWAY AP,1,6,-6.9,-23.3,-15.1,15.6,15.8,15.3,PAOR
USW00026412,NORTHWAY AP,1,7,-7,-23.4,-15.2,15.7,15.9,15.4,PAOR
USW00026412,NORTHWAY AP,1,8,-7.1,-23.5,-15.3,15.8,16.1,15.5,PAOR
USW00026412,NORTHWAY AP,1,9,-7.2,-23.7,-15.4,15.9,16.2,15.6,PAOR
USW00026412,NORTHWAY AP,1,10,-7.3,-23.7,-15.5,15.9,16.3,15.7,PAOR
USW00026412,NORTHWAY AP,1,11,-7.4,-23.8,-15.6,16,16.4,15.8,PAOR
USW00026412,NORTHWAY AP,1,12,-7.4,-23.9,-15.6,16.1,16.5,15.9,PAOR
USW00026412,NORTHWAY AP,1,13,-7.4,-23.9,-15.7,16.1,16.6,16,PAOR
USW00026412,NORTHWAY AP,1,14,-7.4,-23.9,-15.7,16.1,16.7,16.1,PAOR
USW00026412,NORTHWAY AP,1,15,-7.4,-23.9,-15.7,16.2,16.8,16.1,PAOR
USW00026412,NORTHWAY AP,1,16,-7.3,-23.9,-15.6,16.2,16.8,16.1,PAOR
USW00026412,NORTHWAY AP,1,17,-7.3,-23.8,-15.6,16.1,16.9,16.1,PAOR
USW00026412,NORTHWAY AP,1,18,-7.2,-23.8,-15.5,16.1,16.9,16.2,PAOR
USW00026412,NORTHWAY AP,1,19,-7.1,-23.7,-15.4,16.1,17,16.2,PAOR
USW00026412,NORTHWAY AP,1,20,-6.9,-23.6,-15.2,16.1,17,16.2,PAOR
USW00026412,NORTHWAY AP,1,21,-6.7,-23.4,-15.1,16.1,17.1,16.2,PAOR
USW00026412,NORTHWAY AP,1,22,-6.5,-23.3,-14.9,16,17.1,16.2,PAOR
USW00026412,NORTHWAY AP,1,23,-6.3,-23.1,-14.7,16,17.2,16.2,PAOR
USW00026412,NORTHWAY AP,1,24,-6,-22.9,-14.5,15.9,17.2,16.2,PAOR
USW00026412,NORTHWAY AP,1,25,-5.7,-22.7,-14.2,15.9,17.2,16.2,PAOR
USW00026412,NORTHWAY AP,1,26,-5.4,-22.5,-13.9,15.8,17.3,16.2,PAOR
USW00026412,NORTHWAY AP,1,27,-5.1,-22.2,-13.7,15.7,17.2,16.1,PAOR
USW00026412,NORTHWAY AP,1,28,-4.7,-22,-13.3,15.6,17.2,16.1,PAOR
USW00026412,NORTHWAY AP,1,29,-4.3,-21.7,-13,15.5,17.2,16,PAOR
USW00026412,NORTHWAY AP,1,30,-3.9,-21.4,-12.7,15.4,17.2,15.9,PAOR
USW00026412,NORTHWAY AP,1,31,-3.4,-21.2,-12.3,15.3,17.2,15.9,PAOR
USW00026412,NORTHWAY AP,2,1,-2.9,-20.9,-11.9,15.2,17.2,15.9,PAOR
USW00026412,NORTHWAY AP,2,2,-2.5,-20.6,-11.5,15.1,17.2,15.8,PAOR
USW00026412,NORTHWAY AP,2,3,-1.9,-20.3,-11.1,15,17.1,15.7,PAOR
USW00026412,NORTHWAY AP,2,4,-1.4,-19.9,-10.7,14.9,17.1,15.6,PAOR
USW00026412,NORTHWAY AP,2,5,-0.8,-19.6,-10.2,14.7,17,15.5,PAOR
USW00026412,NORTHWAY AP,2,6,-0.3,-19.3,-9.8,14.6,17,15.4,PAOR
USW00026412,NORTHWAY AP,2,7,0.3,-19,-9.3,14.4,16.9,15.3,PAOR
USW00026412,NORTHWAY AP,2,8,0.9,-18.7,-8.9,14.3,16.9,15.2,PAOR
USW00026412,NORTHWAY AP,2,9,1.6,-18.4,-8.4,14.2,16.8,15.1,PAOR
USW00026412,NORTHWAY AP,2,10,2.2,-18.1,-8,14,16.8,15,PAOR
USW00026412,NORTHWAY AP,2,11,2.8,-17.8,-7.5,13.9,16.8,14.9,PAOR
USW00026412,NORTHWAY AP,2,12,3.5,-17.5,-7,13.8,16.8,14.9,PAOR
USW00026412,NORTHWAY AP,2,13,4.1,-17.3,-6.6,13.6,16.7,14.8,PAOR
USW00026412,NORTHWAY AP,2,14,4.8,-17,-6.1,13.5,16.7,14.7,PAOR
USW00026412,NORTHWAY AP,2,15,5.5,-16.7,-5.6,13.4,16.6,14.6,PAOR
USW00026412,NORTHWAY AP,2,16,6.2,-16.5,-5.2,13.2,16.6,14.5,PAOR
USW00026412,NORTHWAY AP,2,17,6.8,-16.2,-4.7,13.1,16.5,14.3,PAOR
USW00026412,NORTHWAY AP,2,18,7.5,-16,-4.3,13,16.4,14.2,PAOR
USW00026412,NORTHWAY AP,2,19,8.2,-15.8,-3.8,12.8,16.3,14.1,PAOR
USW00026412,NORTHWAY AP,2,20,8.9,-15.6,-3.4,12.7,16.2,14,PAOR
USW00026412,NORTHWAY AP,2,21,9.5,-15.4,-2.9,12.6,16.1,13.9,PAOR
USW00026412,NORTHWAY AP,2,22,10.2,-15.2,-2.5,12.6,16.1,13.8,PAOR
USW00026412,NORTHWAY AP,2,23,10.9,-15,-2,12.5,16,13.7,PAOR
USW00026412,NORTHWAY AP,2,24,11.5,-14.8,-1.6,12.4,15.9,13.6,PAOR
USW00026412,NORTHWAY AP,2,25,12.2,-14.6,-1.2,12.3,15.8,13.5,PAOR
USW00026412,NORTHWAY AP,2,26,12.9,-14.4,-0.8,12.3,15.7,13.4,PAOR
USW00026412,NORTHWAY AP,2,27,13.5,-14.2,-0.4,12.3,15.6,13.3,PAOR
USW00026412,NORTHWAY AP,2,28,14.1,-14,0.1,12.2,15.6,13.2,PAOR
USW00026412,NORTHWAY AP,2,29,14.1,-14,0.1,12.2,15.6,13.2,PAOR
USW00026412,NORTHWAY AP,3,1,14.8,-13.9,0.5,12.2,15.5,13.1,PAOR
USW00026412,NORTHWAY AP,3,2,15.4,-13.7,0.9,12.1,15.4,13,PAOR
USW00026412,NORTHWAY AP,3,3,16,-13.5,1.3,12.1,15.3,12.9,PAOR
USW00026412,NORTHWAY AP,3,4,16.7,-13.3,1.7,12.1,15.3,12.9,PAOR
USW00026412,NORTHWAY AP,3,5,17.3,-13,2.1,12.1,15.2,12.8,PAOR
USW00026412,NORTHWAY AP,3,6,17.9,-12.8,2.5,12,15.1,12.7,PAOR
USW00026412,NORTHWAY AP,3,7,18.5,-12.5,3,12,15.1,12.6,PAOR
USW00026412,NORTHWAY AP,3,8,19.1,-12.3,3.4,11.9,15,12.5,PAOR
USW00026412,NORTHWAY AP,3,9,19.7,-12,3.8,11.9,14.9,12.4,PAOR
USW00026412,NORTHWAY AP,3,10,20.3,-11.7,4.3,11.8,14.8,12.3,PAOR
USW00026412,NORTHWAY AP,3,11,20.9,-11.4,4.8,11.7,14.7,12.2,PAOR
USW00026412,NORTHWAY AP,3,12,21.5,-11,5.2,11.7,14.6,12.1,PAOR
USW00026412,NORTHWAY AP,3,13,22.1,-10.6,5.7,11.6,14.5,12,PAOR
USW00026412,NORTHWAY AP,3,14,22.7,-10.2,6.2,11.5,14.4,11.9,PAOR
USW00026412,NORTHWAY AP,3,15,23.2,-9.8,6.7,11.4,14.3,11.8,PAOR
USW00026412,NORTHWAY AP,3,16,23.8,-9.3,7.3,11.4,14.2,11.7,PAOR
USW00026412,NORTHWAY AP,3,17,24.4,-8.8,7.8,11.3,14.1,11.6,PAOR
USW00026412,NORTHWAY AP,3,18,25,-8.3,8.4,11.2,13.9,11.5,PAOR
USW00026412,NORTHWAY AP,3,19,25.6,-7.8,8.9,11.1,13.8,11.4,PAOR
USW00026412,NORTHWAY AP,3,20,26.2,-7.2,9.5,11,13.7,11.3,PAOR
USW00026412,NORTHWAY AP,3,21,26.8,-6.5,10.1,10.9,13.6,11.2,PAOR
USW00026412,NORTHWAY AP,3,22,27.5,-5.9,10.8,10.8,13.5,11.1,PAOR
USW00026412,NORTHWAY AP,3,23,28.1,-5.2,11.4,10.8,13.4,11,PAOR
USW00026412,NORTHWAY AP,3,24,28.7,-4.5,12.1,10.7,13.3,10.9,PAOR
USW00026412,NORTHWAY AP,3,25,29.3,-3.7,12.8,10.6,13.2,10.7,PAOR
USW00026412,NORTHWAY AP,3,26,29.9,-3,13.5,10.5,13.1,10.6,PAOR
USW00026412,NORTHWAY AP,3,27,30.6,-2.2,14.2,10.3,13,10.5,PAOR
USW00026412,NORTHWAY AP,3,28,31.2,-1.3,14.9,10.2,12.9,10.4,PAOR
USW00026412,NORTHWAY AP,3,29,31.9,-0.5,15.7,10.1,12.7,10.3,PAOR
USW00026412,NORTHWAY AP,3,30,32.5,0.4,16.5,10,12.6,10.2,PAOR
USW00026412,NORTHWAY AP,3,31,33.2,1.3,17.2,9.9,12.5,10,PAOR
USW00026412,NORTHWAY AP,4,1,33.9,2.2,18,9.7,12.3,9.9,PAOR
USW00026412,NORTHWAY AP,4,2,34.5,3.2,18.8,9.6,12.1,9.7,PAOR
USW00026412,NORTHWAY AP,4,3,35.2,4.1,19.6,9.4,12,9.6,PAOR
USW00026412,NORTHWAY AP,4,4,35.9,5.1,20.5,9.3,11.8,9.4,PAOR
USW00026412,NORTHWAY AP,4,5,36.5,6,21.3,9.2,11.6,9.3,PAOR
USW00026412,NORTHWAY AP,4,6,37.2,7,22.1,9.1,11.4,9.1,PAOR
USW00026412,NORTHWAY AP,4,7,37.9,8,23,9,11.2,9,PAOR
USW00026412,NORTHWAY AP,4,8,38.6,9,23.8,8.9,11,8.8,PAOR
USW00026412,NORTHWAY AP,4,9,39.2,10,24.6,8.8,10.7,8.7,PAOR
USW00026412,NORTHWAY AP,4,10,39.9,11,25.5,8.7,10.5,8.5,PAOR
USW00026412,NORTHWAY AP,4,11,40.6,12,26.3,8.6,10.2,8.3,PAOR
USW00026412,NORTHWAY AP,4,12,41.3,13,27.1,8.5,9.9,8.2,PAOR
USW00026412,NORTHWAY AP,4,13,41.9,13.9,27.9,8.4,9.7,8,PAOR
USW00026412,NORTHWAY AP,4,14,42.6,14.9,28.7,8.3,9.4,7.8,PAOR
USW00026412,NORTHWAY AP,4,15,43.2,15.8,29.5,8.3,9.2,7.7,PAOR
USW00026412,NORTHWAY AP,4,16,43.9,16.7,30.3,8.2,8.9,7.5,PAOR
USW00026412,NORTHWAY AP,4,17,44.5,17.6,31.1,8.1,8.7,7.4,PAOR
USW00026412,NORTHWAY AP,4,18,45.2,18.5,31.8,8.1,8.4,7.2,PAOR
USW00026412,NORTHWAY AP,4,19,45.8,19.4,32.6,8,8.2,7.1,PAOR
USW00026412,NORTHWAY AP,4,20,46.4,20.2,33.3,8,7.9,6.9,PAOR
USW00026412,NORTHWAY AP,4,21,47,21.1,34,7.9,7.7,6.7,PAOR
USW00026412,NORTHWAY AP,4,22,47.6,21.9,34.7,7.8,7.4,6.6,PAOR
USW00026412,NORTHWAY AP,4,23,48.1,22.6,35.4,7.8,7.2,6.5,PAOR
USW00026412,NORTHWAY AP,4,24,48.7,23.4,36,7.8,7,6.3,PAOR
USW00026412,NORTHWAY AP,4,25,49.3,24.1,36.7,7.7,6.8,6.2,PAOR
USW00026412,NORTHWAY AP,4,26,49.8,24.8,37.3,7.7,6.6,6.1,PAOR
USW00026412,NORTHWAY AP,4,27,50.3,25.4,37.9,7.7,6.4,6,PAOR
USW00026412,NORTHWAY AP,4,28,50.8,26.1,38.5,7.7,6.3,6,PAOR
USW00026412,NORTHWAY AP,4,29,51.3,26.7,39,7.6,6.1,5.9,PAOR
USW00026412,NORTHWAY AP,4,30,51.8,27.3,39.5,7.6,6,5.8,PAOR
USW00026412,NORTHWAY AP,5,1,52.3,27.8,40.1,7.6,5.8,5.7,PAOR
USW00026412,NORTHWAY AP,5,2,52.8,28.3,40.6,7.6,5.7,5.7,PAOR
USW00026412,NORTHWAY AP,5,3,53.2,28.8,41,7.6,5.6,5.6,PAOR
USW00026412,NORTHWAY AP,5,4,53.7,29.3,41.5,7.7,5.5,5.6,PAOR
USW00026412,NORTHWAY AP,5,5,54.1,29.8,41.9,7.7,5.4,5.5,PAOR
USW00026412,NORTHWAY AP,5,6,54.5,30.2,42.4,7.7,5.4,5.5,PAOR
USW00026412,NORTHWAY AP,5,7,54.9,30.6,42.8,7.7,5.3,5.5,PAOR
USW00026412,NORTHWAY AP,5,8,55.3,31.1,43.2,7.7,5.3,5.5,PAOR
USW00026412,NORTHWAY AP,5,9,55.7,31.4,43.6,7.7,5.2,5.5,PAOR
USW00026412,NORTHWAY AP,5,10,56.1,31.8,43.9,7.7,5.2,5.5,PAOR
USW00026412,NORTHWAY AP,5,11,56.4,32.2,44.3,7.7,5.2,5.4,PAOR
USW00026412,NORTHWAY AP,5,12,56.8,32.5,44.7,7.7,5.2,5.4,PAOR
USW00026412,NORTHWAY AP,5,13,57.1,32.9,45,7.7,5.1,5.4,PAOR
USW00026412,NORTHWAY AP,5,14,57.5,33.2,45.3,7.7,5.1,5.4,PAOR
USW00026412,NORTHWAY AP,5,15,57.8,33.5,45.7,7.7,5.1,5.4,PAOR
USW00026412,NORTHWAY AP,5,16,58.2,33.9,46,7.7,5.1,5.4,PAOR
USW00026412,NORTHWAY AP,5,17,58.5,34.2,46.3,7.7,5.1,5.4,PAOR
USW00026412,NORTHWAY AP,5,18,58.8,34.5,46.7,7.6,5.1,5.4,PAOR
USW00026412,NORTHWAY AP,5,19,59.2,34.8,47,7.6,5.2,5.3,PAOR
USW00026412,NORTHWAY AP,5,20,59.5,35.1,47.3,7.6,5.2,5.3,PAOR
USW00026412,NORTHWAY AP,5,21,59.8,35.5,47.6,7.6,5.2,5.3,PAOR
USW00026412,NORTHWAY AP,5,22,60.1,35.8,48,7.6,5.2,5.3,PAOR
USW00026412,NORTHWAY AP,5,23,60.5,36.1,48.3,7.6,5.2,5.3,PAOR
USW00026412,NORTHWAY AP,5,24,60.8,36.4,48.6,7.6,5.2,5.3,PAOR
USW00026412,NORTHWAY AP,5,25,61.1,36.8,48.9,7.6,5.2,5.3,PAOR
USW00026412,NORTHWAY AP,5,26,61.4,37.1,49.3,7.5,5.2,5.3,PAOR
USW00026412,NORTHWAY AP,5,27,61.8,37.5,49.6,7.5,5.2,5.3,PAOR
USW00026412,NORTHWAY AP,5,28,62.1,37.8,49.9,7.5,5.2,5.3,PAOR
USW00026412,NORTHWAY AP,5,29,62.4,38.2,50.3,7.5,5.2,5.3,PAOR
USW00026412,NORTHWAY AP,5,30,62.7,38.5,50.6,7.5,5.2,5.3,PAOR
USW00026412,NORTHWAY AP,5,31,63.1,38.9,51,7.5,5.2,5.2,PAOR
USW00026412,NORTHWAY AP,6,1,63.4,39.3,51.3,7.5,5.1,5.2,PAOR
USW00026412,NORTHWAY AP,6,2,63.7,39.6,51.7,7.5,5.1,5.2,PAOR
USW00026412,NORTHWAY AP,6,3,64,40,52,7.5,5.1,5.2,PAOR
USW00026412,NORTHWAY AP,6,4,64.4,40.4,52.4,7.5,5.1,5.2,PAOR
USW00026412,NORTHWAY AP,6,5,64.7,40.8,52.7,7.5,5,5.2,PAOR
USW00026412,NORTHWAY AP,6,6,65,41.2,53.1,7.5,5,5.2,PAOR
USW00026412,NORTHWAY AP,6,7,65.3,41.5,53.4,7.5,5,5.2,PAOR
USW00026412,NORTHWAY AP,6,8,65.6,41.9,53.8,7.5,5,5.2,PAOR
USW00026412,NORTHWAY AP,6,9,66,42.3,54.1,7.5,5,5.2,PAOR
USW00026412,NORTHWAY AP,6,10,66.3,42.7,54.5,7.6,5,5.2,PAOR
USW00026412,NORTHWAY AP,6,11,66.6,43.1,54.8,7.6,4.9,5.2,PAOR
USW00026412,NORTHWAY AP,6,12,66.9,43.4,55.1,7.6,4.9,5.2,PAOR
USW00026412,NORTHWAY AP,6,13,67.2,43.8,55.5,7.6,4.9,5.2,PAOR
USW00026412,NORTHWAY AP,6,14,67.4,44.1,55.8,7.6,4.9,5.2,PAOR
USW00026412,NORTHWAY AP,6,15,67.7,44.5,56.1,7.6,4.9,5.2,PAOR
USW00026412,NORTHWAY AP,6,16,68,44.8,56.4,7.6,4.9,5.2,PAOR
USW00026412,NORTHWAY AP,6,17,68.2,45.1,56.7,7.6,4.8,5.2,PAOR
USW00026412,NORTHWAY AP,6,18,68.5,45.5,57,7.6,4.8,5.2,PAOR
USW00026412,NORTHWAY AP,6,19,68.7,45.8,57.2,7.6,4.8,5.2,PAOR
USW00026412,NORTHWAY AP,6,20,68.9,46.1,57.5,7.6,4.8,5.2,PAOR
USW00026412,NORTHWAY AP,6,21,69.1,46.3,57.7,7.6,4.7,5.1,PAOR
USW00026412,NORTHWAY AP,6,22,69.3,46.6,58,7.6,4.7,5.1,PAOR
USW00026412,NORTHWAY AP,6,23,69.5,46.8,58.2,7.5,4.7,5.1,PAOR
USW00026412,NORTHWAY AP,6,24,69.7,47.1,58.4,7.5,4.7,5.1,PAOR
USW00026412,NORTHWAY AP,6,25,69.8,47.3,58.6,7.5,4.6,5,PAOR
USW00026412,NORTHWAY AP,6,26,70,47.5,58.7,7.5,4.6,5,PAOR
USW00026412,NORTHWAY AP,6,27,70.1,47.7,58.9,7.4,4.6,5,PAOR
USW00026412,NORTHWAY AP,6,28,70.2,47.8,59,7.4,4.5,5,PAOR
USW00026412,NORTHWAY AP,6,29,70.3,48,59.2,7.4,4.5,4.9,PAOR
USW00026412,NORTHWAY AP,6,30,70.4,48.1,59.3,7.4,4.5,4.9,PAOR
USW00026412,NORTHWAY AP,7,1,70.5,48.2,59.4,7.3,4.5,4.9,PAOR
USW00026412,NORTHWAY AP,7,2,70.5,48.3,59.4,7.3,4.5,4.8,PAOR
USW00026412,NORTHWAY AP,7,3,70.6,48.4,59.5,7.2,4.5,4.8,PAOR
USW00026412,NORTHWAY AP,7,4,70.6,48.5,59.6,7.2,4.5,4.8,PAOR
USW00026412,NORTHWAY AP,7,5,70.6,48.5,59.6,7.1,4.4,4.7,PAOR
USW00026412,NORTHWAY AP,7,6,70.6,48.6,59.6,7.1,4.4,4.7,PAOR
USW00026412,NORTHWAY AP,7,7,70.6,48.6,59.6,7,4.4,4.7,PAOR
USW00026412,NORTHWAY AP,7,8,70.6,48.6,59.6,7,4.4,4.6,PAOR
USW00026412,NORTHWAY AP,7,9,70.6,48.7,59.6,6.9,4.4,4.6,PAOR
USW00026412,NORTHWAY AP,7,10,70.5,48.6,59.6,6.9,4.4,4.6,PAOR
USW00026412,NORTHWAY AP,7,11,70.5,48.6,59.6,6.9,4.4,4.5,PAOR
USW00026412,NORTHWAY AP,7,12,70.4,48.6,59.5,6.8,4.3,4.5,PAOR
USW00026412,NORTHWAY AP,7,13,70.3,48.6,59.5,6.8,4.3,4.5,PAOR
USW00026412,NORTHWAY AP,7,14,70.3,48.5,59.4,6.8,4.3,4.5,PAOR
USW00026412,NORTHWAY AP,7,15,70.2,48.5,59.3,6.8,4.3,4.5,PAOR
USW00026412,NORTHWAY AP,7,16,70.1,48.4,59.2,6.8,4.3,4.5,PAOR
USW00026412,NORTHWAY AP,7,17,70,48.3,59.2,6.8,4.3,4.5,PAOR
USW00026412,NORTHWAY AP,7,18,69.9,48.3,59.1,6.8,4.3,4.5,PAOR
USW00026412,NORTHWAY AP,7,19,69.7,48.2,59,6.8,4.3,4.5,PAOR
USW00026412,NORTHWAY AP,7,20,69.6,48.1,58.9,6.8,4.3,4.5,PAOR
USW00026412,NORTHWAY AP,7,21,69.5,48,58.8,6.8,4.3,4.5,PAOR
USW00026412,NORTHWAY AP,7,22,69.4,47.9,58.6,6.8,4.3,4.5,PAOR
